-0.245172;0.443268;2.0032;
-0.246879;0.444655;2.00892;
-0.24604;0.444822;2.00373;
-0.246965;0.444645;2.0117;
-0.247077;0.443889;2.01228;
-0.246599;0.443739;2.01408;
-0.24507;0.445784;2.00337;
-0.246796;0.444676;2.01395;
-0.246499;0.445902;1.99856;
-0.245715;0.443685;2.01294;
-0.247302;0.44635;2.00115;
-0.246259;0.444242;2.01471;
-0.24712;0.44357;2.01374;
-0.247472;0.443395;2.00123;
-0.246004;0.445674;2.01277;
-0.247145;0.444402;2.00987;
-0.245698;0.443762;2.01249;
-0.245293;0.444366;2.01407;
-0.24609;0.444813;2.00735;
-0.247566;0.445408;2.00946;
-0.245322;0.443915;2.01378;
-0.246425;0.444604;2.01381;
-0.247177;0.444863;2.01195;
-0.246524;0.444867;2.00111;
-0.245635;0.444521;2.00754;
-0.246071;0.44404;2.01556;
-0.246495;0.44517;2.0126;
-0.246689;0.444194;2.00034;
-0.246189;0.443658;2.01293;
-0.24648;0.444094;2.01453;
-0.24631;0.44368;2.00689;
-0.246771;0.446133;2.01423;
-0.245524;0.443849;2.00331;
-0.246245;0.444421;2.01378;
-0.246012;0.444637;2.01425;
-0.246247;0.446217;2.00261;
-0.246329;0.443906;2.01391;
-0.246711;0.445924;2.01483;
-0.245346;0.443729;2.01356;
-0.246683;0.444384;2.01359;
-0.247053;0.444711;2.00287;
-0.24683;0.444631;2.01343;
-0.246175;0.443637;2.015;
-0.246321;0.444323;2.00371;
-0.24632;0.444356;2.01387;
-0.246464;0.443466;2.01511;
-0.247171;0.444189;2.01506;
-0.246426;0.444872;2.01563;
-0.246585;0.445741;2.00491;
-0.246335;0.444646;2.01486;
-0.246057;0.444027;2.01464;
-0.246683;0.445067;2.00706;
-0.246825;0.444475;2.01601;
-0.246144;0.445387;2.01523;
-0.24698;0.444798;2.01386;
-0.24602;0.444862;2.01052;
-0.245888;0.444098;2.01439;
-0.246259;0.444632;2.00897;
-0.246935;0.445927;2.00913;
-0.247114;0.444354;2.01564;
-0.245762;0.443397;2.00668;
-0.247011;0.444894;2.01298;
-0.244907;0.445177;2.00714;
-0.24572;0.444446;2.01493;
-0.246192;0.445045;2.00366;
-0.246807;0.445165;2.01227;
-0.246674;0.444795;2.01111;
-0.246901;0.445792;2.01212;
-0.246279;0.443939;2.01424;
-0.246945;0.444041;2.01507;
-0.246639;0.446073;2.00485;
-0.246852;0.444386;2.01416;
